1759226400000000,2.68200000,2.68700000,2.63200000,2.66800000,349777.07000000,1759229999999999,929285.95465000,6409,167150.06000000,444190.97824000,0
1759230000000000,2.66900000,2.66900000,2.52600000,2.58100000,716552.09000000,1759233599999999,1849231.12462000,10548,368864.87000000,951049.40486000,0
1759233600000000,2.58000000,2.59200000,2.53200000,2.53800000,350986.89000000,1759237199999999,896592.37174000,5876,183653.05000000,469379.70207000,0
1759237200000000,2.53800000,2.59600000,2.46800000,2.47000000,714368.71000000,1759240799999999,1799606.59699000,9835,294787.42000000,743153.30201000,0
1759240800000000,2.46800000,2.49700000,2.43400000,2.46900000,385383.48000000,1759244399999999,949761.87122000,6486,170649.76000000,420700.96052000,0
1759244400000000,2.46900000,2.46900000,2.39400000,2.43200000,413453.81000000,1759247999999999,1003340.00187000,6320,166369.83000000,404225.59607000,0
1759248000000000,2.43300000,2.53000000,2.40400000,2.51800000,555754.05000000,1759251599999999,1367861.17323000,7839,285353.59000000,702345.44027000,0
1759251600000000,2.51700000,2.51800000,2.43700000,2.44300000,513994.01000000,1759255199999999,1269539.54045000,6358,255173.71000000,629356.40236000,0
1759255200000000,2.44200000,2.47700000,2.41300000,2.45300000,245199.22000000,1759258799999999,599164.61123000,4418,124359.79000000,303817.55779000,0
1759258800000000,2.45100000,2.49600000,2.39600000,2.45300000,334752.01000000,1759262399999999,820894.86085000,5459,178781.81000000,438322.08492000,0
1759262400000000,2.45300000,2.50400000,2.41900000,2.48800000,322144.72000000,1759265999999999,794461.74898000,4789,164642.39000000,405988.67295000,0
1759266000000000,2.48700000,2.54800000,2.47900000,2.51400000,434377.07000000,1759269599999999,1092731.04428000,5364,244519.10000000,615168.54618000,0
1759269600000000,2.51500000,2.56100000,2.50700000,2.52900000,297456.81000000,1759273199999999,753877.32381000,6473,168317.59000000,426398.84950000,0
1759273200000000,2.52700000,2.58200000,2.51800000,2.53900000,345336.74000000,1759276799999999,880372.79533000,6765,183604.36000000,468021.72795000,0
